"FECHA_HECHO","LONGITUD","LATITUD","SEXO","EDAD","MODALIDAD","LUGAR","NOMBRE_BARRIO","COMUNA"
"2015-10-29T19:23:00.000-05:00",-75.628081,6.268893,"Mujer",17,"Arma de fuego","Bus de servicio público","La Loma","SAN CRISTOBAL"
"2015-10-03T23:44:00.000-05:00",-75.582604,6.25287,"Hombre",18,"Cortopunzante","Vía pública","Naranjal","LAURELES"
"2013-05-26T22:00:00.000-05:00",-75.605292,6.227462,"Hombre",21,"Arma de fuego","Vía pública","La Palma","BELEN"
"2013-05-25T02:00:00.000-05:00",-75.584234,6.247847,"Hombre",34,"Arma de fuego","Bar o cantina","San Joaquín","LAURELES"
"2012-11-28T02:02:00.000-05:00",-75.581077,6.287661,"Hombre",20,"Arma de fuego","Vía pública","Kennedy","DOCE DE OCTUBRE"
"2013-11-25T06:17:00.000-05:00",-75.546466,6.252773,"Mujer",68,"Cortopunzante","Residencia","Los Mangos","VILLA HERMOSA"
"2013-05-17T05:11:00.000-05:00",-75.605147,6.210792,"Hombre",31,"Arma de fuego","Vía pública","El Rincón","BELEN"
"2013-11-16T23:42:00.000-05:00",-75.596269,6.280239,"Hombre",39,"Arma de fuego","Vía pública","Palenque","ROBLEDO"
"2013-05-22T11:40:00.000-05:00",-75.621992,6.251659,"Mujer",29,"Arma de fuego","Puesto de trabajo","Veinte de Julio","SAN JAVIER"
"2013-01-21T04:20:00.000-05:00",-75.564201,6.283469,"Hombre",6,"Contundente","Residencia","Bermejal-Los Álamos","ARANJUEZ"
"2016-05-22T10:10:00.000-05:00",-75.566076,6.25572,"Hombre",22,"Lanzamiento al vacío","Hotel, motel y hostal","Villa Nueva","LA CANDELARIA"
"2016-06-02T09:15:00.000-05:00",-75.556315,6.265722,"Hombre",52,"Arma de fuego","Almacén tienda y otro","Manrique Central No.1","ARANJUEZ"
"2016-03-06T21:30:00.000-05:00",-75.570091,6.254754,"Hombre",23,"Contundente","Hotel, motel y hostal","Estación Villa","LA CANDELARIA"
"2016-04-27T22:09:00.000-05:00",-75.614009,6.263419,"Hombre",25,"Arma de fuego","Quebrada o rio","Juan XXIII La Quiebra","SAN JAVIER"
"2016-06-20T02:20:00.000-05:00",-75.572293,6.261996,"Hombre",32,"Cortopunzante","Vía pública","El Chagualo","LA CANDELARIA"
"2013-12-01T17:20:00.000-05:00",-75.590535,6.299039,"Hombre",20,"Cortopunzante","Zona despoblada","El Picacho","SAN CRISTOBAL"
"2016-11-30T14:55:00.000-05:00",-75.567223,6.2545648,"Hombre",20,"Cortopunzante","Vía pública","Estación Villa","LA CANDELARIA"
"2013-05-19T03:56:00.000-05:00",-75.608156,6.261787,"Hombre",23,"Arma de fuego","Vía pública","La Pradera","SAN JAVIER"
"2016-10-02T01:00:00.000-05:00",-75.582022,6.290557,"Hombre",26,"Cortopunzante","Casa o apartamento","Kennedy","DOCE DE OCTUBRE"
"2016-08-02T21:15:00.000-05:00",-75.625286,6.262161,"Hombre",25,"Arma de fuego","Vía pública","La Loma","SAN CRISTOBAL"
"2016-09-20T00:00:00.000-05:00",-75.642213,6.304964,"Hombre",31,"Arma de fuego","Zona boscosa","San José de La Montaña","SAN CRISTOBAL"
"2016-08-05T19:30:00.000-05:00",-75.594263,6.291359,"Hombre",34,"Arma de fuego","Residencia","Aures No.1","ROBLEDO"
"2016-10-09T02:57:00.000-05:00",-75.56897,6.3027492,"Hombre",29,"Arma de fuego","Vía pública","Pedregal","DOCE DE OCTUBRE"
"2017-03-29T15:48:00.000-05:00",-75.551674,6.2999768,"Hombre",29,"Arma de fuego","Vía pública","La Francia","SANTA CRUZ"
"2017-04-23T00:00:00.000-05:00",-75.599243,6.2735686,"Hombre",13,"Contundente","Residencia","El Pesebre","SAN JAVIER"
"2017-02-24T15:14:00.000-05:00",-75.584328,6.2615867,"Hombre",17,"Arma de fuego","Vía pública","Nueva Villa de La Iguaná","ROBLEDO"
"2017-02-19T20:30:00.000-05:00",-75.624733,6.2467813,"Hombre",56,"Contundente","Vía pública","El Corazón","SAN JAVIER"
"2017-02-25T02:30:00.000-05:00",-75.584686,6.2217455,"Hombre",32,"Arma de fuego","Vía pública","Santa Fé","GUAYABAL"
"2017-04-07T21:19:00.000-05:00",-75.560585,6.2436957,"Hombre",24,"Asfixia mecánica","Vía pública","Bomboná No.1","LA CANDELARIA"
"2017-07-10T17:20:00.000-05:00",-75.640778,6.2307758,"Hombre",62,"Arma de fuego","Finca","Aguas Frías","ALTAVISTA"
"2017-09-17T00:00:00.000-05:00",-75.552925,6.249156,"Hombre",18,"Ahorcamiento o estrangulamiento","Vía pública","Enciso","VILLA HERMOSA"
"2017-05-24T06:23:00.000-05:00",-75.608719,6.253129,"Hombre",27,"Arma de fuego","Vía pública","El Danubio","LA AMERICA"
"2017-07-20T04:20:00.000-05:00",-75.546547,6.2983303,"Hombre",46,"Cortopunzante","Desconocido","Santo Domingo Savio No.1","POPULAR"
"2017-06-07T00:00:00.000-05:00",-75.622452,6.2210364,"Mujer",14,"Arma de fuego","Vía pública","La Esperanza","ALTAVISTA"
"2017-07-18T18:53:00.000-05:00",-75.5914,6.2944989,"Hombre",17,"Arma de fuego","Vía pública","Aures No.2","ROBLEDO"
"2017-07-01T02:50:00.000-05:00",-75.606239,6.2512555,"Hombre",43,"Cortopunzante","Vía pública","La América","LA AMERICA"
"2017-07-21T07:25:00.000-05:00",-75.604179,6.2147403,"Hombre",43,"Contundente","Zona boscosa","El Rincón","BELEN"
"2017-11-05T03:30:00.000-05:00",-75.601547,6.2747574,"Hombre",33,"Arma de fuego","Casa o apartamento","El Pesebre","SAN JAVIER"
"2017-10-13T07:10:00.000-05:00",-75.63781,6.1776628,"Mujer",58,"Cortopunzante","Local comercial","San Antonio de Prado","SAN ANTONIO DE PRADO"
"2017-10-17T22:45:00.000-05:00",-75.614937,6.2500043,"Hombre",46,"Arma de fuego","Taxi","Belencito","SAN JAVIER"
"2017-11-30T21:26:00.000-05:00",-75.564697,6.2731934,"Hombre",42,"Arma de fuego","Estación de gasolina","Miranda","ARANJUEZ"
"2017-11-28T00:00:00.000-05:00",-75.634789,6.275507,"Hombre",15,"Arma de fuego","Zona boscosa","La Loma","SAN CRISTOBAL"
"2015-01-01T11:20:00.000-05:00",-75.588207,6.206593,"Hombre",25,"Arma de fuego","Vía pública","Cristo Rey","GUAYABAL"
"2012-08-31T03:20:00.000-05:00",-75.567658,6.250369,"Hombre",19,"Arma de fuego","Vía pública","La Candelaria","LA CANDELARIA"
"2012-07-30T02:35:00.000-05:00",-75.577624,6.282664,"Hombre",25,"Arma de fuego","Vía pública","Córdoba","ROBLEDO"
"2013-03-09T07:10:00.000-05:00",-75.627155,6.275157,"Hombre",17,"Arma de fuego","Residencia","La Loma","SAN CRISTOBAL"
"2012-09-15T11:50:00.000-05:00",-75.536513,6.233488,"Hombre",40,"Arma de fuego","Vía pública","Las Estancias","VILLA HERMOSA"
"2012-08-14T18:20:00.000-05:00",-75.59993,6.272084,"Hombre",48,"Arma de fuego","Vía pública","El Pesebre","SAN JAVIER"
"2013-12-03T21:00:00.000-05:00",-75.630189,6.249108,"Hombre",25,"Arma de fuego","Vía pública","Nuevos Conquistadores","SAN JAVIER"
"2013-12-18T23:31:00.000-05:00",-75.579268,6.287091,"Hombre",30,"Cortopunzante","Bar o cantina","Kennedy","DOCE DE OCTUBRE"
"2013-08-22T01:50:00.000-05:00",-75.561437,6.255497,"Hombre",39,"Cortopunzante","Vía pública","Prado","LA CANDELARIA"
"2013-11-05T18:09:00.000-05:00",-75.569884,6.231276,"Hombre",27,"Arma de fuego","Hospital o centro de salud","San Diego","LA CANDELARIA"
"2013-11-16T10:33:00.000-05:00",-75.560868,6.276122,"Hombre",50,"Arma de fuego","Vía pública","Brasilia","ARANJUEZ"
"2012-02-14T18:20:00.000-05:00",-75.549579,6.273839,"Hombre",21,"Arma de fuego","Residencia","Santa Inés","MANRIQUE"
"2012-02-18T00:58:00.000-05:00",-75.563293,6.288501,"Hombre",25,"Arma de fuego","Vía pública","San Isidro","ARANJUEZ"
"2012-04-06T23:35:00.000-05:00",-75.617219,6.255494,"Hombre",24,"Arma de fuego","Vía pública","San Javier No.1","SAN JAVIER"
"2012-04-08T12:57:00.000-05:00",-75.565618,6.284436,"Hombre",32,"Arma de fuego","Vía pública","Moravia","ARANJUEZ"
"2012-04-09T06:40:00.000-05:00",-75.560261,6.265341,"Hombre",78,"Asfixia mecánica","Residencia","San Pedro","ARANJUEZ"
"2012-01-23T12:30:00.000-05:00",-75.605345,6.209394,"Hombre",19,"Cortopunzante","Residencia","El Rincón","BELEN"
"2012-01-30T14:04:00.000-05:00",-75.635488,6.250562,"Hombre",15,"Arma de fuego","Vía pública","El Corazón El Morro","ALTAVISTA"
"2012-05-19T22:46:00.000-05:00",-75.571871,6.306967,"Hombre",21,"Arma de fuego","Vía pública","Tejelo","CASTILLA"
"2009-08-06T10:00:00.000-05:00",-75.591386,6.294293,"Hombre",59,"Arma de fuego","Vía pública","Aures No.2","ROBLEDO"
"2009-08-06T20:00:00.000-05:00",-75.559719,6.28259,"Hombre",24,"Arma de fuego","Vía pública","Aranjuez","ARANJUEZ"
"2012-05-20T14:40:00.000-05:00",-75.540445,6.29596,"Hombre",23,"Arma de fuego","Residencia","Santo Domingo Savio No.1","POPULAR"
"2012-05-22T14:39:00.000-05:00",-75.539705,6.234686,"Hombre",22,"Arma de fuego","Vía pública","Villatina","VILLA HERMOSA"
"2012-07-21T14:26:00.000-05:00",-75.594464,6.220911,"Mujer",25,"Arma de fuego","Hospital o centro de salud","Las Playas","BELEN"
"2009-02-19T16:00:00.000-05:00",-75.626027,6.255444,"Hombre",27,"Arma de fuego","Vía pública","El Salado","SAN JAVIER"
"2009-02-20T17:00:00.000-05:00",-75.589321,6.291517,"Hombre",33,"Arma de fuego","Desconocido","Aures No.2","ROBLEDO"
"2012-06-04T19:20:00.000-05:00",-75.568042,6.252752,"Hombre",55,"Cortopunzante","Residencia","La Candelaria","LA CANDELARIA"
"2012-06-05T01:41:00.000-05:00",-75.636031,6.176055,"Hombre",28,"Arma de fuego","Vía pública","San Antonio de Prado","SAN ANTONIO DE PRADO"
"2012-06-06T21:02:00.000-05:00",-75.54563,6.275137,"Hombre",34,"Arma de fuego","Vía pública","Las Granjas","MANRIQUE"
"2012-01-08T14:19:00.000-05:00",-75.600449,6.211481,"Mujer",17,"Arma de fuego","Residencia","El Rincón","BELEN"
"2012-04-26T11:57:00.000-05:00",-75.5806,6.284879,"Hombre",24,"Arma de fuego","Vía pública","Kennedy","DOCE DE OCTUBRE"
"2012-06-23T23:40:00.000-05:00",-75.56556,6.254183,"Hombre",37,"Cortopunzante","Vía pública","Villa Nueva","LA CANDELARIA"
"2012-07-16T05:50:00.000-05:00",-75.568355,6.259423,"Hombre",45,"Contundente","Puesto de trabajo","Jesús Nazareno","LA CANDELARIA"
"2012-06-30T03:52:00.000-05:00",-75.565274,6.284604,"Hombre",20,"Arma de fuego","Vía pública","Moravia","ARANJUEZ"
"2012-07-01T04:45:00.000-05:00",-75.574826,6.254377,"Hombre",46,"Cortopunzante","Vía pública","San Benito","LA CANDELARIA"
"2012-11-03T18:37:00.000-05:00",-75.569845,6.255236,"Hombre",32,"Asfixia mecánica","Hotel, motel y hostal","Estación Villa","LA CANDELARIA"
"2012-11-06T01:30:00.000-05:00",-75.567087,6.25464,"Hombre",55,"Cortopunzante","Vía pública","Estación Villa","LA CANDELARIA"
"2012-07-19T12:05:00.000-05:00",-75.581212,6.221675,"Hombre",38,"Arma de fuego","Residencia","Santa Fé","GUAYABAL"
"2013-03-18T17:50:00.000-05:00",-75.572604,6.287239,"Hombre",23,"Arma de fuego","Vía pública","Castilla","CASTILLA"
"2013-03-26T06:30:00.000-05:00",-75.584387,6.261718,"Hombre",45,"Cortopunzante","Zona despoblada","Ecoparque Cerro El Volador","ROBLEDO"
"2012-05-11T13:55:00.000-05:00",-75.588013,6.207018,"Hombre",25,"Arma de fuego","Vía pública","Cristo Rey","GUAYABAL"
"2012-05-12T20:54:00.000-05:00",-75.596126,6.265389,"Hombre",17,"Arma de fuego","Puesto de trabajo","Los Colores","LAURELES"
"2009-07-19T03:00:00.000-05:00",-75.593741,6.281921,"Hombre",29,"Arma de fuego","Vía pública","Aures No.1","ROBLEDO"
"2009-06-11T21:00:00.000-05:00",-75.594339,6.226871,"Hombre",28,"Arma de fuego","Vía pública","San Bernardo","BELEN"
"2009-06-12T19:00:00.000-05:00",-75.551557,6.280631,"Mujer",22,"Arma de fuego","Vía pública","Las Granjas","MANRIQUE"
"2009-08-19T01:00:00.000-05:00",-75.552108,6.259832,"Hombre",24,"Arma de fuego","Desconocido","Villa Hermosa","VILLA HERMOSA"
"2009-05-30T12:00:00.000-05:00",-75.604253,6.275629,"Hombre",25,"Ahorcamiento o estrangulamiento","Desconocido","Fuente Clara","ROBLEDO"
"2009-05-10T06:00:00.000-05:00",-75.540974,6.294842,"Hombre",20,"Cortopunzante","Desconocido","La Avanzada","POPULAR"
"2009-07-10T19:00:00.000-05:00",-75.591707,6.250946,"Hombre",68,"Cortopunzante","Vía pública","Florida Nueva","LAURELES"
"2009-07-01T04:00:00.000-05:00",-75.578757,6.29951,"Hombre",30,"Arma de fuego","Desconocido","Doce de Octubre No.2","DOCE DE OCTUBRE"
"2009-07-02T23:00:00.000-05:00",-75.576276,6.28997,"Mujer",17,"Arma de fuego","Vía pública","La Esperanza","DOCE DE OCTUBRE"
"2009-07-02T19:00:00.000-05:00",-75.547168,6.27354,"Hombre",20,"Arma de fuego","Vía pública","Santa Inés","MANRIQUE"
"2009-05-21T11:00:00.000-05:00",-75.604541,6.261384,"Hombre",27,"Arma de fuego","Vía pública","Los Alcázares","SAN JAVIER"
"2009-08-16T10:00:00.000-05:00",-75.598799,6.272523,"Hombre",30,"Arma de fuego","Desconocido","El Pesebre","SAN JAVIER"
"2009-03-15T13:00:00.000-05:00",-75.559927,6.305796,"Hombre",26,"Arma de fuego","Desconocido","Toscana","CASTILLA"
"2009-07-11T09:00:00.000-05:00",-75.549349,6.269905,"Hombre",38,"Arma de fuego","Desconocido","Campo Valdés No.2","MANRIQUE"
"2009-07-11T12:00:00.000-05:00",-75.543293,6.282845,"Hombre",26,"Arma de fuego","Vía pública","San José La Cima No.1","MANRIQUE"
"2009-08-10T12:00:00.000-05:00",-75.625453,6.25678,"Hombre",18,"Arma de fuego","Vía pública","El Salado","SAN JAVIER"
"2009-04-04T22:00:00.000-05:00",-75.551473,6.262637,"Hombre",19,"Arma de fuego","Vía pública","Manrique Oriental","MANRIQUE"
"2009-07-26T21:00:00.000-05:00",-75.569118,6.247759,"Mujer",30,"Cortopunzante","Hotel, motel y hostal","La Candelaria","LA CANDELARIA"
"2009-07-27T20:00:00.000-05:00",-75.621657,6.258168,"Hombre",35,"Arma de fuego","Vía pública","Antonio Nariño","SAN JAVIER"
"2009-05-25T16:00:00.000-05:00",-75.570974,6.294746,"Hombre",21,"Arma de fuego","Vía pública","Castilla","CASTILLA"
"2009-06-05T19:00:00.000-05:00",-75.605602,6.247537,"Hombre",49,"Arma de fuego","Residencia","Simón Bolívar","LA AMERICA"
"2009-06-26T11:00:00.000-05:00",-75.628743,6.25061,"Hombre",18,"Arma de fuego","Vía pública","Nuevos Conquistadores","SAN JAVIER"
"2009-08-11T17:00:00.000-05:00",-75.552871,6.241071,"Hombre",20,"Arma de fuego","Almacén tienda y otro","Barrio Caicedo","BUENOS AIRES"
"2009-07-15T02:00:00.000-05:00",-75.579963,6.293245,"Hombre",20,"Arma de fuego","Vía pública","San Martín de Porres","DOCE DE OCTUBRE"
"2009-07-16T11:00:00.000-05:00",-75.580777,6.297194,"Hombre",27,"Arma de fuego","Vía pública","San Martín de Porres","DOCE DE OCTUBRE"
"2009-07-28T16:00:00.000-05:00",-75.579563,6.30033,"Hombre",36,"Arma de fuego","Vía pública","Doce de Octubre No.2","DOCE DE OCTUBRE"
"2009-07-28T20:00:00.000-05:00",-75.643291,6.179474,"Hombre",23,"Arma de fuego","Vía pública","San Antonio de Prado","SAN ANTONIO DE PRADO"
"2009-05-07T13:00:00.000-05:00",-75.603931,6.274949,"Hombre",52,"Arma de fuego","Vía pública","Blanquizal","SAN JAVIER"
"2009-07-07T18:00:00.000-05:00",-75.592033,6.256832,"Hombre",26,"Arma de fuego","Almacén tienda y otro","Estadio","LAURELES"
"2009-07-08T12:00:00.000-05:00",-75.568767,6.306499,"Hombre",20,"Arma de fuego","Desconocido","Tejelo","CASTILLA"
"2009-06-27T13:00:00.000-05:00",-75.569762,6.290716,"Hombre",24,"Arma de fuego","Vía pública","Castilla","CASTILLA"
"2009-05-30T11:00:00.000-05:00",-75.629987,6.248738,"Hombre",25,"Arma de fuego","Vía pública","Nuevos Conquistadores","SAN JAVIER"
"2009-07-17T19:00:00.000-05:00",-75.555161,6.277812,"Mujer",47,"Arma de fuego","Vía pública","Las Esmeraldas","ARANJUEZ"
"2009-07-18T11:00:00.000-05:00",-75.61184,6.259617,"Hombre",26,"Arma de fuego","Vía pública","La Pradera","SAN JAVIER"
"2009-11-15T22:00:00.000-05:00",-75.617058,6.250475,"Hombre",23,"Cortopunzante","Desconocido","Belencito","SAN JAVIER"
"2009-12-27T12:00:00.000-05:00",-75.547459,6.274273,"Hombre",28,"Arma de fuego","Vía pública","Santa Inés","MANRIQUE"
"2009-12-27T20:00:00.000-05:00",-75.547604,6.248701,"Hombre",20,"Arma de fuego","Vía pública","Los Mangos","VILLA HERMOSA"
"2010-03-07T04:00:00.000-05:00",-75.62751,6.251196,"Hombre",21,"Cortopunzante","Vía pública","Nuevos Conquistadores","SAN JAVIER"
"2009-12-02T21:00:00.000-05:00",-75.545687,6.298931,"Hombre",32,"Arma de fuego","Vía pública","Santo Domingo Savio No.1","POPULAR"
"2009-12-03T08:00:00.000-05:00",-75.573341,6.276374,"Hombre",40,"Arma de fuego","Vía pública","Terminal de Transporte","CASTILLA"
"2009-10-11T15:00:00.000-05:00",-75.639917,6.185757,"Hombre",30,"Arma de fuego","Vía pública","San Antonio de Prado","SAN ANTONIO DE PRADO"
"2009-10-12T17:00:00.000-05:00",-75.589226,6.277601,"Mujer",30,"Arma de fuego","Vía pública","La Pilarica","ROBLEDO"
"2009-11-25T20:00:00.000-05:00",-75.54757,6.27551,"Mujer",26,"Arma de fuego","Vía pública","Santa Inés","MANRIQUE"
"2010-03-25T09:00:00.000-05:00",-75.575761,6.305369,"Hombre",41,"Arma de fuego","Residencia","Santander","DOCE DE OCTUBRE"
"2009-11-02T13:00:00.000-05:00",-75.624272,6.250444,"Hombre",17,"Arma de fuego","Vía pública","Las Independencias","SAN JAVIER"
"2009-11-03T18:00:00.000-05:00",-75.556254,6.264148,"Hombre",22,"Arma de fuego","Vía pública","Manrique Central No.1","ARANJUEZ"
"2009-12-14T19:00:00.000-05:00",-75.569177,6.248231,"Hombre",20,"Arma de fuego","Vía pública","La Candelaria","LA CANDELARIA"
"2009-10-24T00:00:00.000-05:00",-75.605234,6.227705,"Hombre",29,"Arma de fuego","Desconocido","La Palma","BELEN"
"2009-10-25T05:00:00.000-05:00",-75.546315,6.300811,"Hombre",41,"Cortopunzante","Vía pública","Popular","POPULAR"
"2009-10-25T21:00:00.000-05:00",-75.544675,6.271749,"Hombre",45,"Arma de fuego","Residencia","Santa Inés","MANRIQUE"
"2009-11-11T19:00:00.000-05:00",-75.554298,6.234687,"Hombre",23,"Arma de fuego","Vía pública","La Milagrosa","BUENOS AIRES"
"2009-12-22T13:00:00.000-05:00",-75.606151,6.25685,"Hombre",14,"Arma de fuego","Vía pública","Santa Lucía","LA AMERICA"
"2009-12-22T00:00:00.000-05:00",-75.567814,6.255752,"Hombre",29,"Arma de fuego","Desconocido","Estación Villa","LA CANDELARIA"
"2009-12-23T23:00:00.000-05:00",-75.5396,6.232306,"Hombre",28,"Arma de fuego","Vía pública","Barrios de Jesús","BUENOS AIRES"
"2009-11-29T08:00:00.000-05:00",-75.605244,6.209896,"Hombre",24,"Cortopunzante","Desconocido","El Rincón","BELEN"
"2009-10-26T20:00:00.000-05:00",-75.572044,6.286209,"Hombre",34,"Arma de fuego","Vía pública","Francisco Antonio Zea","CASTILLA"
"2009-10-27T11:00:00.000-05:00",-75.593777,6.243471,"Hombre",26,"Arma de fuego","Vía pública","Laureles","LAURELES"
"2009-11-21T21:00:00.000-05:00",-75.568758,6.256539,"Hombre",23,"Cortopunzante","Vía pública","Estación Villa","LA CANDELARIA"
"2009-11-21T23:00:00.000-05:00",-75.658109,6.187009,"Hombre",25,"Arma de fuego","Vía pública","San Antonio de Prado","SAN ANTONIO DE PRADO"
"2010-01-01T17:00:00.000-05:00",-75.577063,6.286028,"Hombre",23,"Arma de fuego","Vía pública","Alfonso López","CASTILLA"
"2009-11-13T18:00:00.000-05:00",-75.546632,6.272548,"Hombre",16,"Arma de fuego","Vía pública","Santa Inés","MANRIQUE"
"2009-11-13T22:00:00.000-05:00",-75.576467,6.300217,"Hombre",16,"Arma de fuego","Desconocido","Pedregal","DOCE DE OCTUBRE"
"2009-10-18T20:00:00.000-05:00",-75.537586,6.237354,"Hombre",25,"Arma de fuego","Vía pública","San Antonio","VILLA HERMOSA"
"2009-11-30T19:00:00.000-05:00",-75.602061,6.214408,"Hombre",23,"Arma de fuego","Vía pública","El Rincón","BELEN"
"2009-11-30T23:00:00.000-05:00",-75.55321,6.259649,"Hombre",26,"Arma de fuego","Bar o cantina","La Mansión","VILLA HERMOSA"
"2009-10-29T18:00:00.000-05:00",-75.651205,6.183568,"Hombre",19,"Arma de fuego","Vía pública","San Antonio de Prado","SAN ANTONIO DE PRADO"
"2009-10-30T23:00:00.000-05:00",-75.583962,6.287783,"Hombre",22,"Arma de fuego","Vía pública","Kennedy","DOCE DE OCTUBRE"
"2009-10-31T21:00:00.000-05:00",-75.572634,6.295943,"Hombre",19,"Arma de fuego","Vía pública","Girardot","CASTILLA"
"2011-04-27T21:00:00.000-05:00",-75.543925,6.232532,"Hombre",31,"Arma de fuego","Vía pública","Los Cerros El Vergel","BUENOS AIRES"
"2011-04-29T14:00:00.000-05:00",-75.587318,6.23184,"Hombre",29,"Asfixia mecánica","Vía pública","Rosales","BELEN"
"2011-04-30T02:00:00.000-05:00",-75.619969,6.281043,"Hombre",23,"Arma de fuego","Residencia","Área de Expansión Pajarito","SAN CRISTOBAL"
"2010-04-18T14:00:00.000-05:00",-75.539786,6.231768,"Hombre",29,"Arma de fuego","Vía pública","Barrios de Jesús","BUENOS AIRES"
"2011-02-03T18:00:00.000-05:00",-75.554794,6.28208,"Mujer",62,"Ahorcamiento o estrangulamiento","Desconocido","La Piñuela","ARANJUEZ"
"2011-02-04T16:00:00.000-05:00",-75.572338,6.217215,"Hombre",57,"Arma de fuego","Vía pública","Villa Carlota","EL POBLADO"
"2011-04-02T03:00:00.000-05:00",-75.562795,6.277199,"Hombre",18,"Arma de fuego","Vía pública","Miranda","ARANJUEZ"
"2011-01-22T17:00:00.000-05:00",-75.627583,6.257992,"Hombre",17,"Arma de fuego","Vía pública","Eduardo Santos","SAN JAVIER"
"2011-01-23T04:00:00.000-05:00",-75.616218,6.257273,"Hombre",51,"Cortopunzante","Vía pública","San Javier No.1","SAN JAVIER"
"2010-05-02T10:00:00.000-05:00",-75.568132,6.281856,"Hombre",45,"Cortopunzante","Quebrada o rio","Moravia","ARANJUEZ"
"2011-02-05T01:00:00.000-05:00",-75.567966,6.254888,"Hombre",29,"Cortopunzante","Vía pública","Estación Villa","LA CANDELARIA"
"2011-02-05T21:00:00.000-05:00",-75.545563,6.272474,"Hombre",17,"Arma de fuego","Vía pública","Santa Inés","MANRIQUE"
"2010-07-05T13:00:00.000-05:00",-75.610148,6.258232,"Hombre",16,"Arma de fuego","Vía pública","La Pradera","SAN JAVIER"
"2010-07-06T00:00:00.000-05:00",-75.613345,6.258547,"Hombre",42,"Arma de fuego","Residencia","San Javier No.2","SAN JAVIER"
"2010-04-23T21:00:00.000-05:00",-75.605198,6.252984,"Hombre",25,"Arma de fuego","Vía pública","La América","LA AMERICA"
"2011-01-25T20:00:00.000-05:00",-75.569836,6.262724,"Hombre",29,"Cortopunzante","Vía pública","El Chagualo","LA CANDELARIA"
"2011-04-07T12:00:00.000-05:00",-75.575109,6.296582,"Hombre",19,"Arma de fuego","Institución educativa (jardín, primaria o secundaria)","Pedregal","DOCE DE OCTUBRE"
"2011-04-19T04:00:00.000-05:00",-75.566084,6.259889,"Hombre",42,"Arma de fuego","Puesto de trabajo","Jesús Nazareno","LA CANDELARIA"
"2009-11-04T19:00:00.000-05:00",-75.620778,6.263384,"Hombre",15,"Arma de fuego","Vía pública","El Socorro","SAN CRISTOBAL"
"2009-11-04T23:00:00.000-05:00",-75.570578,6.29195,"Hombre",24,"Arma de fuego","Vía pública","Castilla","CASTILLA"
"2011-06-02T17:00:00.000-05:00",-75.557869,6.273558,"Mujer",35,"Arma de fuego","Vía pública","Campo Valdés No.1","ARANJUEZ"
"2010-05-06T17:00:00.000-05:00",-75.549866,6.265917,"Hombre",26,"Arma de fuego","Vía pública","Manrique Oriental","MANRIQUE"
"2011-02-09T17:00:00.000-05:00",-75.576055,6.23392,"Mujer",49,"Cortopunzante","Desconocido","Cerro Nutibara","BELEN"
"2010-05-17T22:00:00.000-05:00",-75.555076,6.232875,"Hombre",58,"Arma de fuego","Residencia","Loreto","BUENOS AIRES"
"2010-04-25T14:00:00.000-05:00",-75.621416,6.249205,"Hombre",26,"Arma de fuego","Vía pública","Las Independencias","SAN JAVIER"
"2010-04-25T20:00:00.000-05:00",-75.538272,6.268906,"Hombre",42,"Arma de fuego","Residencia","La Cruz","MANRIQUE"
"2011-01-31T23:00:00.000-05:00",-75.551165,6.29126,"Hombre",25,"Arma de fuego","Vía pública","Moscú No.2","POPULAR"
"2010-05-09T15:00:00.000-05:00",-75.554404,6.27118,"Hombre",40,"Arma de fuego","Bar o cantina","Campo Valdés No.2","MANRIQUE"
"2011-04-01T09:00:00.000-05:00",-75.607622,6.261438,"Hombre",50,"Cortopunzante","Residencia","La Pradera","SAN JAVIER"
"2011-04-01T18:00:00.000-05:00",-75.571748,6.309436,"Mujer",23,"Arma de fuego","Vía pública","Santander","DOCE DE OCTUBRE"
"2010-04-27T22:00:00.000-05:00",-75.593268,6.226487,"Hombre",25,"Arma de fuego","Vía pública","San Bernardo","BELEN"
"2010-04-28T19:00:00.000-05:00",-75.563789,6.306997,"Hombre",30,"Arma de fuego","Vía pública","Las Brisas","CASTILLA"
"2011-05-16T12:00:00.000-05:00",-75.632464,6.232235,"Hombre",48,"Arma de fuego","Vía pública","San Pablo","ALTAVISTA"
"2011-05-18T12:00:00.000-05:00",-75.619798,6.236859,"Hombre",37,"Arma de fuego","Vía pública","San Pablo","ALTAVISTA"
"2011-05-18T22:00:00.000-05:00",-75.538353,6.235936,"Hombre",33,"Arma de fuego","Vía pública","Villatina","VILLA HERMOSA"
"2010-12-01T16:00:00.000-05:00",-75.536829,6.257078,"Hombre",21,"Cortopunzante","Almacén tienda y otro","Piedras Blancas - Matasano","SANTA ELENA"
"2011-06-24T19:00:00.000-05:00",-75.579669,6.290558,"Hombre",17,"Arma de fuego","Vía pública","Kennedy","DOCE DE OCTUBRE"
"2011-06-26T12:00:00.000-05:00",-75.558915,6.22091,"Hombre",38,"Arma de fuego","Zona despoblada","Las Palmas","SANTA ELENA"
"2011-07-07T22:00:00.000-05:00",-75.573527,6.255693,"Mujer",23,"Cortopunzante","Vía pública","San Benito","LA CANDELARIA"
"2011-07-07T19:00:00.000-05:00",-75.564601,6.260699,"Hombre",41,"Arma de fuego","Vía pública","Jesús Nazareno","LA CANDELARIA"
